gene,mean_AD,mean_Control,log2FC,t_stat,p_value,p_adj
ATP5SL,8.596196897474531,10.143756003855836,-1.5475591063813052,-6.78555827981443,1.5510634640637395e-06,7.419136596659634e-05
LATS1,9.603786739783828,8.385966878651914,1.2178198611319146,6.819968541136975,1.5616902758029178e-06,7.436318876357047e-05
FAM199X,10.589604237097522,9.665402954888258,0.924201282209264,6.778154137567432,1.5735186640223324e-06,7.445886922107432e-05
SCO2,6.4599648950642266,9.177190614694625,-2.717225719630399,-6.593219392090895,1.5777870310775374e-06,7.445886922107432e-05
BRE,8.206449827002938,9.32852185646742,-1.1220720294644817,-6.858411406164901,1.6169394397392496e-06,7.596740807770491e-05
POLB,8.14069100593488,9.51780131899913,-1.3771103130642501,-7.063724919917313,1.6754461316113744e-06,7.836788078435327e-05
RARS2,7.866999416440356,9.186330483078407,-1.3193310666380516,-7.399805037522367,1.8078207992220703e-06,8.418710867214318e-05
MITF,8.681804808569556,7.0479550551167796,1.6338497534527763,6.530650323989602,1.8182660155848465e-06,8.43021493453834e-05
TOPORS-AS1,6.361496827264082,7.492573872175819,-1.1310770449117369,-6.5428327712940275,1.827797593475799e-06,8.437401030843961e-05
CEP97,9.421510175398593,7.471898298178749,1.9496118772198443,6.6714241473062055,1.8423550263886133e-06,8.46762390606697e-05
NAA25,9.268680515552635,7.88037392109497,1.3883065944576654,6.565624272107479,1.8583397791558094e-06,8.504116798898728e-05
ZIC1,10.073368305352474,6.893482183343574,3.1798861220089005,6.777170116428073,1.8902691208539087e-06,8.575980633711016e-05
ARPC4,7.474540463895283,9.997721348315812,-2.523180884420529,-6.548667922829484,1.8822722611801908e-06,8.575980633711016e-05
RPS23,12.667126672619014,11.628009114465474,1.0391175581535403,6.530071070675493,1.902347610389393e-06,8.593895978387296e-05
PCMTD1,10.199070526100158,9.29093592411412,0.9081346019860383,6.5866340579827245,1.915062449205411e-06,8.614521340659746e-05
MAP3K7,9.026436523875024,7.952453872962091,1.0739826509129324,6.611426443149431,1.9296687190372797e-06,8.643444080060628e-05
MTCL1,8.303776988496626,9.490950792585346,-1.1871738040887205,-6.522908088169943,1.9403937098386897e-06,8.654810931099066e-05
FIG4,9.035172254281974,11.033932109298133,-1.998759855016159,-6.493301222250026,1.962893452544258e-06,8.71838096085939e-05
TWF1,9.368077577138697,7.99539572648337,1.3726818506553276,6.535589165269706,2.0177329777348357e-06,8.924458287713367e-05
SLC22A17,8.368298887776021,10.355074426772383,-1.986775538996362,-6.4932760241097265,2.0494439948631367e-06,8.989490651327061e-05
CWC27,10.240866290355125,9.019751037417473,1.2211152529376523,7.308439480173044,2.0412276174777805e-06,8.989490651327061e-05
RP11-258C19.7,8.278753051986353,6.835508509184946,1.4432445428014073,6.512490519889933,2.0818631808773667e-06,9.093956894650679e-05
ABI2,11.505613013676008,12.480684088232818,-0.9750710745568103,-6.481320297249277,2.093077984797389e-06,9.10531990835111e-05
TFDP2,7.915291360548082,6.7163652126842575,1.1989261478638245,6.591231910661734,2.1131649387469124e-06,9.155027281759678e-05
BRD3,9.461785769260102,8.788328608543718,0.6734571607163833,6.893674979162509,2.1375516476941525e-06,9.222881007255057e-05
CMTM6,9.08344271906315,7.531348653817895,1.5520940652452548,6.574252021583784,2.1709090097496252e-06,9.328731358562312e-05
URB1,8.382372290340847,9.712237664762265,-1.3298653744214182,-6.441201096280652,2.202538442214149e-06,9.370609887997646e-05
HIF1AN,8.468185624041272,7.2763058400091,1.1918797840321718,7.1300200498565935,2.207248001240577e-06,9.370609887997646e-05
GSS,8.752420532705209,10.269988866105225,-1.5175683334000158,-6.665777685343722,2.195528833368754e-06,9.370609887997646e-05
TSPYL2,9.201850668084125,10.473315498965043,-1.2714648308809178,-6.532056350808647,2.2264859864332785e-06,9.414473345034474e-05
POLR2L,7.879726832188422,10.010584836764886,-2.1308580045764645,-6.721309663945066,2.2587825922081624e-06,9.43645969998569e-05
ZER1,7.947276012665765,9.385725455395484,-1.438449442729719,-6.461728362922064,2.2894579479772993e-06,9.43645969998569e-05
UQCRB,10.773643640497689,9.24179395008854,1.5318496904091479,6.466019670543693,2.3160141023979264e-06,9.43645969998569e-05
FAM210B,9.292665370590342,10.493913925121692,-1.2012485545313503,-6.638033087799545,2.329399423053935e-06,9.43645969998569e-05
RGS11,6.630685283541223,8.641294962631465,-2.0106096790902415,-6.498469940334191,2.319754772228162e-06,9.43645969998569e-05
MANBAL,8.603007651940434,9.72450125028867,-1.121493598348236,-7.050883385066507,2.3298798426792783e-06,9.43645969998569e-05
ZMYND11,11.580174743696041,10.454090299580175,1.1260844441158664,6.420461089162462,2.309433526893191e-06,9.43645969998569e-05
EPM2AIP1,10.012819063280222,11.099143446417928,-1.0863243831377059,-6.452130328595396,2.2424984959532626e-06,9.43645969998569e-05
KPNA1,7.835339438305743,10.168675806431866,-2.3333363681261226,-7.271378788255428,2.298690333081186e-06,9.43645969998569e-05
KCTD21,7.1332664954658584,8.220693969146796,-1.087427473680937,-6.425138829409624,2.2991168401322293e-06,9.43645969998569e-05
LNX1,9.302151120409407,11.043432652382783,-1.7412815319733763,-6.969604160091885,2.2914344017618074e-06,9.43645969998569e-05
BRAP,7.734174241615811,9.081307224843199,-1.3471329832273877,-6.4195108852582266,2.3454186169008913e-06,9.463137480633328e-05
PCM1,9.469417297323396,8.64207639170232,0.8273409056210763,6.562401509736159,2.3775655603878533e-06,9.520168764719695e-05
KLHDC3,7.918013025161639,9.248778155710387,-1.3307651305487473,-6.571850362774436,2.3692677160562965e-06,9.520168764719695e-05
DNAJC11,7.083297012291735,8.576839825010715,-1.4935428127189807,-6.491252474421122,2.4422483649846582e-06,9.742266968397292e-05
DPP7,7.669902437559631,9.342870237674475,-1.6729678001148445,-6.388860620901706,2.495717610159222e-06,9.880985339697804e-05
NDUFB4,8.459096687225866,10.398626058656815,-1.9395293714309485,-6.8507238988567245,2.486569120146031e-06,9.880985339697804e-05
FAM69A,9.541445520652795,11.635881474743483,-2.094435954090688,-6.4018835063945225,2.552205478427043e-06,0.00010066926907631445
EXOSC10,8.296360569608009,9.78303231828575,-1.4866717486777414,-6.418083798486917,2.6091662027357734e-06,0.00010140688964065932
CYP46A1,10.184167539649785,11.843634003327423,-1.6594664636776386,-7.667973852951391,2.6092776447128307e-06,0.00010140688964065932
SLC38A2,11.666977315602589,9.80891028763704,1.8580670279655482,6.3817453541471325,2.607184099221938e-06,0.00010140688964065932
P2RX5,7.480694442579792,9.141166408556412,-1.6604719659766198,-6.41100284034851,2.598081806664066e-06,0.00010140688964065932
SLAIN1,10.131627521389802,7.566122894127563,2.5655046272622393,6.517622956719299,2.6514344092803996e-06,0.00010229311365147117
STK19,8.2268198543515,7.253784556603808,0.9730352977476926,6.650722422944654,2.643464153608147e-06,0.00010229311365147117
MOB3B,9.763271229148156,8.756774753102345,1.006496476045811,7.186402267065109,2.6659218279746756e-06,0.00010247803506734652
CKAP5,8.841108663743213,9.82392966128896,-0.9828209975457458,-6.3727952124019716,2.6815814961300277e-06,0.00010270651447677725
MSN,8.770078885352437,6.326545370590479,2.443533514761958,6.367817939557943,2.733713801805573e-06,0.0001038873060255133
CHCHD10,8.18388283577572,9.869101777432412,-1.685218941656693,-6.353907515712649,2.7418937074182396e-06,0.0001038873060255133
CDC25B,8.777489132802089,8.044757787779137,0.7327313450229518,6.55892896905598,2.72224615812237e-06,0.0001038873060255133
NRARP,8.165832569399138,7.23331524350843,0.932517325890708,6.555962878332805,2.790110850168314e-06,0.00010533664927546158
SYNGR3,9.94941728606687,11.800103934558816,-1.850686648491946,-7.226446976544168,2.8283053099565837e-06,0.00010639863142900729
YJEFN3,5.146910356287792,9.105234633151852,-3.95832427686406,-8.039744195996214,2.9010004280488633e-06,0.00010841959074978058
RTN4R,7.118614145092811,8.61698670607723,-1.4983725609844187,-6.556044609262383,2.9127957405106123e-06,0.00010841959074978058
CTNNA3,8.55767409212181,6.174345909231767,2.3833281828900423,6.327724751329428,2.9037568772729913e-06,0.00010841959074978058
MAN1B1,7.251830094473125,8.988305392822742,-1.7364752983496166,-6.506267735213024,2.9466064028784164e-06,0.0001092932501222026
DMTN,8.361193288034839,9.576202807225762,-1.2150095191909234,-6.478852374590669,2.960233808068768e-06,0.00010941479575208023
LOC100190986,6.949078833976456,8.875197091368536,-1.9261182573920799,-6.341962885642986,3.0058053244449933e-06,0.00011071208391884329
PACS2,10.294662997468746,8.636786198672176,1.6578767987965701,6.30093373645945,3.017269709497884e-06,0.0001107484656218824
MBD4,10.735969612786096,9.617556324421102,1.1184132883649944,6.299461665222499,3.0657792451021936e-06,0.00011111431775876607
TPGS2,8.081221719858645,9.458833337359135,-1.3776116175004898,-6.28501446105215,3.1218382720985263e-06,0.00011111431775876607
C19orf66,8.382192941123026,9.734114871330387,-1.3519219302073608,-7.024239623278025,3.120999897522003e-06,0.00011111431775876607
MRPS15,9.415815006612856,11.1112512815905,-1.6954362749776433,-6.6144994317420585,3.1168598290211246e-06,0.00011111431775876607
NCOA6,10.029629601745366,8.582067123080014,1.4475624786653523,6.855165867415762,3.0556205495685987e-06,0.00011111431775876607
CLMN,9.06687908427152,6.598642918459681,2.468236165811839,6.4370620767406495,3.118555719535527e-06,0.00011111431775876607
MACF1,11.817090245391324,10.106601470376265,1.7104887750150581,6.3035100805052355,3.082202894598868e-06,0.00011111431775876607
CLK4,10.281385857889543,9.048287579899212,1.2330982779903312,6.314437394669824,3.097597516057192e-06,0.00011111431775876607
TSTA3,7.434087493930919,9.170887617240854,-1.7368001233099353,-7.1624722060621835,3.099795435585762e-06,0.00011111431775876607
AP5M1,8.415658410020564,9.6889097341789,-1.2732513241583359,-6.5021191522355215,3.1400665114393373e-06,0.00011138806406854107
SCN3B,10.061060444216405,12.46731938134973,-2.406258937133325,-7.158957122349201,3.163296972817679e-06,0.00011146442461389828
TOB1,9.70322657243489,8.17334332926638,1.5298832431685092,6.513556291191466,3.1633078596319637e-06,0.00011146442461389828
SMAP2,7.91205747733388,9.42704230704783,-1.514984829713951,-6.343400624217623,3.175025367766504e-06,0.00011150562512511534
CPT1C,7.505503223552632,9.611209099810473,-2.105705876257841,-7.400506623549923,3.212180473959305e-06,0.0001117461015562769
TRAPPC5,7.34781254331052,9.153446604607906,-1.8056340612973854,-6.312796093845755,3.213585741472725e-06,0.0001117461015562769
CANT1,7.657769983582273,8.842980469865676,-1.1852104862834034,-6.368651860062973,3.1997152554563013e-06,0.0001117461015562769
REEP6,5.680886891883914,8.867382433934244,-3.18649554205033,-6.342841732094071,3.2287262311146244e-06,0.00011190447537413997
SLC1A6,6.002849480881816,7.91407592295389,-1.9112264420720741,-6.582047163693057,3.2444088201920694e-06,0.0001120805413014718
KIAA2026,9.689200860456772,8.469370217283107,1.2198306431736654,6.30909632165023,3.284365416841633e-06,0.00011272411305660032
NCAM1,11.387670315832821,12.585275929659472,-1.197605613826651,-6.266501710593454,3.2777280722642304e-06,0.00011272411305660032
CREBBP,10.10341827495282,8.85790432098178,1.2455139539710398,6.512363264860973,3.455386467046941e-06,0.0001182100011105282
SIRT4,6.460295314083969,7.535220059883364,-1.074924745799395,-6.525305831993622,3.473091934635855e-06,0.00011843243497108266
MOB1A,9.081248229400154,7.367792861338203,1.7134553680619513,6.8575334848038025,3.5300671191185267e-06,0.00011998822995563327
DDX21,9.645561211451593,8.176418695505202,1.4691425159463911,6.730844834110704,3.5688552474824194e-06,0.0001209178487856944
COMTD1,6.240829540307752,7.448584643146381,-1.2077551028386289,-6.31705667669289,3.6438034150169046e-06,0.00012306276645413322
CSNK1A1,10.858917477266962,9.53892361327831,1.3199938639886515,6.212046525391415,3.7571343091093408e-06,0.00012648619994138485
ZBTB43,8.752529727155126,7.670830986197645,1.0816987409574814,6.194087483392851,3.8171093565485876e-06,0.0001279253207501596
CLIP3,9.716677595580089,11.895744916192967,-2.1790673206128783,-7.034382025187979,3.82408488856782e-06,0.0001279253207501596
SARS,8.521898684766422,9.966697146512974,-1.4447984617465526,-6.2119189771682,3.855353547842952e-06,0.00012856448692191748
RP3-525N10.2,9.79654588700951,11.728893683743946,-1.9323477967344367,-6.868931725731507,3.899527062185848e-06,0.00012962861815838555
KMT2E,10.728268200631597,9.553313949378479,1.1749542512531175,6.211510254042669,3.961525487634885e-06,0.00012984488765495402
PCYOX1L,7.594229425299619,9.047082838724945,-1.4528534134253261,-6.7362758006011765,3.996313493444542e-06,0.00012984488765495402
GNG3,8.848020994416382,10.934819400810726,-2.086798406394344,-6.341428612045567,4.0042979259781485e-06,0.00012984488765495402
MSI2,9.82475794168024,8.17950123692683,1.6452567047534092,6.377511524059688,3.99646932662708e-06,0.00012984488765495402
B4GALNT1,8.334290270072888,9.750994673899292,-1.4167044038264045,-6.388919534466532,3.955484582081645e-06,0.00012984488765495402
TTI1,7.686029601089189,8.656420512154078,-0.9703909110648894,-6.252226469578694,3.990605410007001e-06,0.00012984488765495402
ZNRF1,9.235577610422641,10.176087183415246,-0.940509572992605,-6.196037560275539,3.9926005457457145e-06,0.00012984488765495402
CMC2,8.779009575759462,9.821985585429683,-1.0429760096702214,-6.263586931862732,3.993791261469617e-06,0.00012984488765495402
STX1B,7.194300645247789,8.995946431958677,-1.8016457867108882,-6.234155210651307,4.127789355548318e-06,0.00013343994274465218
COL24A1,6.9826874729609445,9.059067581410503,-2.076380108449558,-7.232453054392676,4.191646158575695e-06,0.0001350911327509258
CACNG3,7.62996491823115,9.030556714597946,-1.400591796366796,-6.149563775732413,4.252514549233227e-06,0.00013540160030103748
DCAF8,9.295130188158842,7.596662371691448,1.698467816467394,6.183364657581187,4.245256515890358e-06,0.00013540160030103748
CCKBR,7.04028801803747,8.609894949350242,-1.569606931312772,-6.404582055664829,4.241801283091007e-06,0.00013540160030103748
MIEN1,8.722545303840255,10.34287345114467,-1.6203281473044147,-6.219968027296091,4.251478352374646e-06,0.00013540160030103748
MAPK3,7.925714917638302,9.252470213430874,-1.3267552957925712,-6.169995184931444,4.272508840537719e-06,0.0001356297025625352
CORO1A,5.819661335245182,9.13705437365738,-3.317393038412198,-7.229026033325436,4.298928460484839e-06,0.00013565365001726935
SORBS1,11.176416357873805,9.447122982166366,1.7292933757074387,6.530609363445082,4.293928581820792e-06,0.00013565365001726935
LRRC41,6.170553201332658,8.607356760342894,-2.4368035590102357,-7.014914568124623,4.318065853748642e-06,0.00013574990526090246
LOC642852,8.659977321093805,10.722811833334106,-2.0628345122403005,-6.183617774152361,4.387208862749425e-06,0.00013574990526090246
ANLN,9.344794245867082,7.5250412680462,1.8197529778208814,6.692161840644943,4.354928960263158e-06,0.00013574990526090246
CPLX1,8.824892402265757,11.222255962798416,-2.397363560532659,-7.032727683699987,4.368111689459429e-06,0.00013574990526090246
SDC4,9.302850827650602,7.884859491288513,1.417991336362089,6.234585507111164,4.3903750390993384e-06,0.00013574990526090246
RBFOX1,10.559764636054847,11.884653581650717,-1.3248889455958697,-6.132649059583356,4.38436668857975e-06,0.00013574990526090246
ARL6IP6,8.615275636242377,6.878949845420015,1.7363257908223613,6.133066810897528,4.391870929829594e-06,0.00013574990526090246
RPS6,12.755714019251274,11.267384798654088,1.4883292205971852,6.2388776469622425,4.4095376623952556e-06,0.00013589860824833892
BOLA3,8.139766108239725,9.36245054018946,-1.2226844319497356,-6.625351504856825,4.435247894321342e-06,0.00013629362061299682
WSB1,11.848217483666907,10.178746293641515,1.6694711900253925,6.326913925854762,4.493678912534557e-06,0.00013768892691131248
KCTD13,7.988080262363715,10.11939023011759,-2.131309967753875,-6.125392046098705,4.511016854865112e-06,0.00013782069125080665
USP48,10.72275615373119,10.008047831980909,0.7147083217502814,6.207495143931698,4.5475445026177495e-06,0.00013853629088522257
PTPRR,8.170115422257844,9.687474089840391,-1.5173586675825472,-6.54738971131784,4.578204617644321e-06,0.000139069543141144
NECAB3,7.63386225989849,9.820612648811723,-2.186750388913233,-6.952327567260395,4.639327919971105e-06,0.00013926032803614154
C15orf27,7.154271482106383,8.866088329984613,-1.7118168478782305,-6.163614052455386,4.6099748531995415e-06,0.00013926032803614154
LSM7,6.549032606989728,8.668066431445512,-2.1190338244557836,-6.523246601771106,4.650354346491151e-06,0.00013926032803614154
CPEB1,8.788032943914176,9.750219782169934,-0.9621868382557572,-6.108900351479135,4.622757942983387e-06,0.00013926032803614154
TPI1,9.822564247540717,11.637334236065165,-1.8147699885244482,-6.2592660106914275,4.634141098232402e-06,0.00013926032803614154
SOCS7,11.313665803619296,9.677560938909211,1.6361048647100844,6.508447750747564,4.7061749757714695e-06,0.00013974431367662978
AGAP1,9.55654726414638,8.527379275312105,1.0291679888342742,6.699865496574641,4.695839073300483e-06,0.00013974431367662978
ZHX3,8.551723029419694,7.299863143564983,1.251859885854711,6.136309743167761,4.696385055810648e-06,0.00013974431367662978
MT2A,13.008619381732657,10.529573367867718,2.4790460138649397,6.604456725433085,4.843002706365384e-06,0.00014300385924298457
CDC27,8.449693761057553,9.785468434812303,-1.3357746737547505,-6.177775191322616,4.837219886022938e-06,0.00014300385924298457
TJP1,11.488646890752657,10.158698223337872,1.3299486674147847,6.124224179627753,4.871855339386361e-06,0.00014345510527201456
